loan_id,document_type,available
L-100544,promissory_note,true
L-100544,income_verification,false
L-100545,title_report,false
L-100545,promissory_note,true
L-100545,deed_of_trust,true
L-100546,promissory_note,true
L-100546,insurance_certificate,false
L-100546,title_report,true
L-100547,title_report,true
L-100547,appraisal_report,false
L-100548,insurance_certificate,true
L-100548,income_verification,true
L-100549,deed_of_trust,true
L-100550,income_verification,true
L-100551,insurance_certificate,true
L-100551,deed_of_trust,true
L-100552,appraisal_report,true
L-100553,income_verification,true
L-100554,insurance_certificate,true
L-100554,promissory_note,true
L-100554,income_verification,true
L-100555,insurance_certificate,true
L-100556,insurance_certificate,true
L-100556,deed_of_trust,true
L-100557,appraisal_report,true
L-100557,insurance_certificate,true
L-100557,promissory_note,false
L-100558,title_report,true
L-100558,income_verification,true
L-100559,title_report,true
L-100559,insurance_certificate,true
L-100560,promissory_note,true
L-100560,title_report,true
L-100560,income_verification,true
L-100561,insurance_certificate,true
L-100562,appraisal_report,true
L-100562,insurance_certificate,true
L-100563,insurance_certificate,true
L-100563,title_report,true
L-100564,income_verification,true
L-100565,promissory_note,true
L-100565,income_verification,true
L-100565,deed_of_trust,true
L-100566,title_report,true
L-100566,deed_of_trust,true
L-100567,appraisal_report,true
L-100567,insurance_certificate,true
L-100568,appraisal_report,true
L-100568,promissory_note,true
L-100569,insurance_certificate,true
L-100570,income_verification,true
L-100570,insurance_certificate,true
L-100571,insurance_certificate,true
L-100571,income_verification,true
L-100571,deed_of_trust,true
L-100572,income_verification,true
L-100572,deed_of_trust,true
L-100572,appraisal_report,true
L-100573,income_verification,true
L-100573,deed_of_trust,true
L-100573,insurance_certificate,true
L-100574,deed_of_trust,false
L-100575,income_verification,true
L-100576,income_verification,true
L-100576,appraisal_report,true
L-100576,promissory_note,true
L-100577,appraisal_report,true
L-100577,income_verification,false
L-100577,promissory_note,true
L-100578,deed_of_trust,true
L-100578,appraisal_report,true
L-100579,title_report,true
L-100579,appraisal_report,true
L-100580,title_report,false
L-100580,insurance_certificate,true
L-100581,title_report,true
L-100581,deed_of_trust,true
L-100582,deed_of_trust,true
L-100583,deed_of_trust,true
L-100583,promissory_note,true
L-100583,income_verification,true
L-100584,insurance_certificate,true
L-100584,promissory_note,true
L-100585,appraisal_report,true
L-100586,deed_of_trust,true
L-100586,income_verification,true
L-100587,insurance_certificate,true
L-100587,deed_of_trust,true
L-100588,deed_of_trust,true
L-100588,income_verification,true
L-100588,appraisal_report,true
L-100589,insurance_certificate,true
L-100590,insurance_certificate,true
L-100590,income_verification,true
L-100590,title_report,true
L-100591,title_report,true
L-100591,insurance_certificate,true
L-100592,title_report,true
L-100592,income_verification,true
L-100592,deed_of_trust,true
L-100593,promissory_note,true
L-100594,income_verification,true
L-100595,promissory_note,true
L-100595,income_verification,true
L-100595,insurance_certificate,true
L-100596,promissory_note,true
L-100596,income_verification,true
L-100596,appraisal_report,true
L-100597,income_verification,true
L-100597,deed_of_trust,true
L-100598,promissory_note,true
L-100598,appraisal_report,true
L-100599,appraisal_report,true
L-100599,insurance_certificate,true
L-100599,income_verification,true
L-100600,promissory_note,true
L-100600,deed_of_trust,true
L-100601,title_report,false
L-100602,income_verification,true
L-100603,income_verification,true
L-100603,insurance_certificate,true
L-100604,title_report,true
L-100605,income_verification,true
L-100605,deed_of_trust,true
L-100606,insurance_certificate,true
L-100607,promissory_note,true
L-100607,title_report,true
L-100607,deed_of_trust,true
L-100608,deed_of_trust,true
L-100608,promissory_note,true
L-100609,title_report,true
L-100609,income_verification,true
L-100609,insurance_certificate,true
L-100610,deed_of_trust,true
L-100611,title_report,true
L-100611,income_verification,true
L-100611,promissory_note,true
L-100612,income_verification,true
L-100612,deed_of_trust,true
L-100613,deed_of_trust,true
L-100613,title_report,true
L-100614,promissory_note,true
L-100615,promissory_note,true
L-100615,insurance_certificate,true
L-100616,appraisal_report,true
L-100616,insurance_certificate,false
L-100617,insurance_certificate,true
L-100618,appraisal_report,true
L-100618,title_report,true
L-100619,deed_of_trust,true
L-100619,appraisal_report,true
L-100619,insurance_certificate,true
L-100620,insurance_certificate,true
L-100620,promissory_note,true
L-100620,appraisal_report,true
L-100621,title_report,true
L-100621,income_verification,true
L-100622,title_report,false
L-100622,deed_of_trust,true
L-100623,deed_of_trust,true
L-100623,appraisal_report,true
L-100624,deed_of_trust,true
L-100624,insurance_certificate,true
L-100625,appraisal_report,true
L-100626,deed_of_trust,true
L-100626,title_report,true
L-100627,promissory_note,true
L-100627,deed_of_trust,true
L-100627,insurance_certificate,true
L-100628,appraisal_report,true
L-100628,deed_of_trust,false
L-100629,deed_of_trust,true
L-100629,promissory_note,true
L-100630,deed_of_trust,true
L-100630,appraisal_report,true
L-100631,appraisal_report,true
L-100631,promissory_note,true
L-100632,appraisal_report,true
L-100633,title_report,true
L-100634,promissory_note,true
L-100634,insurance_certificate,true
L-100635,appraisal_report,true
L-100636,deed_of_trust,true
L-100637,income_verification,true
L-100638,title_report,true
L-100638,promissory_note,true
L-100639,income_verification,true
L-100639,insurance_certificate,false
L-100640,promissory_note,true
L-100641,appraisal_report,true
L-100641,insurance_certificate,true
L-100641,title_report,true
L-100642,appraisal_report,true
L-100642,deed_of_trust,true
L-100643,income_verification,true
L-100643,title_report,true
L-100643,deed_of_trust,true
L-100644,income_verification,true
L-100644,appraisal_report,true
L-100644,promissory_note,false
L-100645,insurance_certificate,true
L-100646,insurance_certificate,true
L-100647,income_verification,true
L-100648,title_report,true
L-100649,insurance_certificate,true
L-100650,insurance_certificate,true
L-100650,title_report,true
L-100650,promissory_note,true
L-100651,income_verification,false
L-100652,promissory_note,true
L-100652,deed_of_trust,true
L-100653,income_verification,true
L-100653,title_report,true
L-100654,insurance_certificate,false
L-100654,appraisal_report,true
L-100655,promissory_note,true
L-100655,title_report,true
L-100655,deed_of_trust,true
L-100656,income_verification,true
L-100657,appraisal_report,true
L-100657,deed_of_trust,true
L-100657,title_report,true
L-100658,promissory_note,false
L-100659,deed_of_trust,true
L-100659,insurance_certificate,false
L-100660,appraisal_report,false
L-100660,promissory_note,true
L-100660,deed_of_trust,false
L-100661,title_report,true
L-100661,income_verification,true
L-100662,promissory_note,true
L-100662,title_report,true
L-100663,appraisal_report,true
L-100663,deed_of_trust,false
L-100664,title_report,false
L-100664,income_verification,true
L-100665,appraisal_report,true
L-100665,deed_of_trust,true
L-100665,insurance_certificate,true
L-100666,promissory_note,true
L-100666,title_report,true
L-100666,appraisal_report,true
L-100667,deed_of_trust,false
L-100667,promissory_note,true
L-100667,appraisal_report,true
L-100668,title_report,true
L-100668,insurance_certificate,true
L-100669,income_verification,true
L-100670,appraisal_report,true
L-100670,insurance_certificate,true
L-100670,promissory_note,true
L-100671,deed_of_trust,true
L-100671,income_verification,true
L-100672,promissory_note,true
L-100673,deed_of_trust,true
L-100673,insurance_certificate,true
L-100673,appraisal_report,true
L-100674,title_report,true
L-100674,deed_of_trust,false
L-100675,title_report,true
L-100676,appraisal_report,true
L-100676,income_verification,true
L-100677,promissory_note,true
L-100677,income_verification,true
L-100678,insurance_certificate,false
L-100679,title_report,false
L-100679,deed_of_trust,true
L-100679,appraisal_report,true
L-100680,title_report,true
L-100680,deed_of_trust,true
L-100680,promissory_note,true
L-100681,promissory_note,true
L-100682,deed_of_trust,true
L-100683,insurance_certificate,true
L-100683,title_report,false
L-100683,appraisal_report,false
L-100684,appraisal_report,true
L-100685,income_verification,true
L-100686,appraisal_report,true
L-100686,promissory_note,true
L-100687,insurance_certificate,true
L-100687,title_report,true
L-100688,promissory_note,true
L-100689,deed_of_trust,true
L-100689,promissory_note,true
L-100689,appraisal_report,true
L-100690,title_report,true
L-100690,promissory_note,true
L-100690,insurance_certificate,true
L-100691,appraisal_report,true
L-100692,appraisal_report,true
L-100692,income_verification,true
L-100692,deed_of_trust,true
L-100693,promissory_note,true
L-100693,title_report,true
L-100693,insurance_certificate,true
L-100694,deed_of_trust,true
L-100695,income_verification,true
L-100695,appraisal_report,true
L-100696,deed_of_trust,false
L-100697,promissory_note,true
L-100698,title_report,true
L-100698,deed_of_trust,true
L-100699,deed_of_trust,true
L-100700,appraisal_report,true
L-100701,deed_of_trust,true
L-100702,deed_of_trust,true
L-100702,appraisal_report,false
L-100703,insurance_certificate,false
L-100703,appraisal_report,true
L-100703,income_verification,true
L-100704,promissory_note,true
L-100705,promissory_note,true
L-100705,deed_of_trust,true
L-100706,title_report,true
L-100706,insurance_certificate,true
L-100706,income_verification,false
L-100707,promissory_note,true
L-100707,insurance_certificate,true
L-100708,promissory_note,true
L-100708,income_verification,true
L-100708,deed_of_trust,true
L-100709,insurance_certificate,true
L-100709,title_report,true
L-100709,income_verification,true
L-100710,deed_of_trust,true
L-100711,deed_of_trust,true
L-100711,insurance_certificate,true
L-100712,promissory_note,true
L-100713,promissory_note,true
L-100713,title_report,true
L-100713,deed_of_trust,true
L-100714,title_report,true
L-100714,promissory_note,true
L-100715,appraisal_report,true
L-100715,title_report,true
L-100715,deed_of_trust,true
L-100716,income_verification,true
L-100717,income_verification,true
L-100717,title_report,false
L-100718,promissory_note,true
L-100719,income_verification,true
L-100720,income_verification,true
L-100720,promissory_note,true
L-100721,title_report,false
L-100722,income_verification,true
L-100723,deed_of_trust,true
L-100724,deed_of_trust,true
L-100724,title_report,true
L-100725,deed_of_trust,true
L-100725,title_report,true
L-100725,income_verification,true
L-100726,appraisal_report,true
